GridID,NextDownID,Length
514203,514465,2.114
514428,514465,1.773
514310,514482,1.449
514422,514482,1.349
514585,514483,0.141
514586,514483,1.59
514397,514484,0.766
514398,514484,0.441
514517,514485,0.441
514542,514485,0.283
514290,514487,2.714
514429,514487,0.341
514381,514497,0.724
514481,514497,6.111
514620,514498,4.028
514635,514498,1.107
514955,514499,5.104
514969,514499,0.966
514426,514517,2.507
514516,514517,7.084
514082,514518,3.621
514427,514518,0.924
513909,514519,5.787
513925,514519,4.538
514441,514526,0.666
514541,514526,2.397
514637,514527,5.494
514649,514527,3.463
513682,514528,8.74
514300,514528,1.383
514133,514543,9.967
514502,514543,0.724
513453,514545,8.584
514273,514545,5.911
514333,514546,1.49
514519,514546,1.766
514131,514564,2.873
514497,514564,1.731
514602,514566,2.314
514730,514566,3.056
515620,514568,30.481
515631,514568,3.497
514621,514586,0.583
514622,514586,1.849
514526,514588,0.424
514587,514588,0.2
514774,514590,1.149
514891,514590,3.546
514624,514591,0.941
514733,514591,5.836
514421,514602,1.707
514647,514602,3.056
514400,514603,1.731
514638,514603,4.928
514606,514605,1.514
514625,514605,1.366
514776,514606,1.307
514799,514606,3.021
514316,514608,2.131
514571,514608,0.2
514915,514620,0.341
514942,514620,1.914
514695,514622,0.7
514708,514622,0.241
514486,514626,2.373
514487,514626,0.924
514549,514627,0.683
514639,514627,1.224
514769,514635,4.038
514770,514635,0.807
515151,514637,3.997
515152,514637,1.607
514651,514638,0.866
514735,514638,0.724
514731,514647,2.09
514834,514647,1.224
514993,514649,2.938
514994,514649,4.711
514604,514651,0.424
514749,514651,2.331
514584,514665,1.324
514729,514665,3.39
514588,514667,0.707
514687,514667,2.88
514515,514669,1.29
514670,514669,1.566
514442,514670,1.69
514688,514670,1.007
514709,514688,0.866
514772,514688,2.09
514395,514706,2.19
514514,514706,1.324
514665,514707,5.356
514954,514707,12.123
514838,514710,0.483
514875,514710,0.383
514444,514711,2.238
514465,514711,2.914
514063,514712,4.58
514673,514712,4.321
514336,514713,3.938
514674,514713,0.341
514359,514729,2.98
514782,514729,0.141
514482,514731,2.331
514758,514731,5.611
514943,514732,5.37
515054,514732,17.179
514906,514733,0.883
514916,514733,0.966
514812,514735,2.597
514973,514735,5.56
514666,514746,2.714
515082,514746,7.584
514810,514748,1.707
514836,514748,2.007
514462,514757,5.653
514694,514757,4.77
515067,514758,2.366
515785,514758,22.372
514707,514770,1.973
514855,514770,1.407
515131,514771,1.466
515132,514771,0.683
515015,514772,0.1
515033,514772,0.683
515087,514773,13.02
515179,514773,2.214
514543,514774,1.866
514759,514774,1.249
515159,514775,2.197
515184,514775,0.783
514528,514777,5.787
514608,514777,1.49
514783,514784,1.69
514796,514784,1.849
514464,514785,2.656
514711,514785,1.466
514582,514795,2.256
514706,514795,0.641
515014,514796,0.7
515028,514796,2.114
514484,514797,3.138
514667,514797,1.431
514463,514799,2.897
514800,514799,1.19
514839,514800,2.514
514944,514800,4.787
514518,514801,2.231
514813,514801,4.004
515072,514813,1.941
515186,514813,4.346
514609,514814,1.831
514785,514814,1.407
514971,514834,0.1
514990,514834,0.683
515100,514836,1.431
515101,514836,0.383
515004,514837,7.66
515005,514837,2.307
514801,514839,1.307
514876,514839,4.78
514989,514855,4.463
515027,514855,4.597
514734,514856,2.873
514892,514856,8.143
514797,514873,1.207
514835,514873,0.3
514903,514874,3.573
514972,514874,4.304
514856,514875,3.39
514917,514875,1.549
515421,514876,2.356
515422,514876,2.614
514626,514879,1.907
514850,514879,1.283
515180,514891,2.031
515203,514891,0.483
514607,514893,2.149
514849,514893,0.624
515055,514917,2.973
515089,514917,4.238
514627,514919,2.29
514628,514919,5.328
515185,514944,1.524
515225,514944,1.107
514895,514946,0.483
514920,514946,2.514
515477,514955,1.849
515494,514955,0.483
514945,514958,0.583
514975,514958,1.79
515031,514972,1.183
515068,514972,1.59
515234,514973,3.056
515235,514973,1.149
514346,514974,4.87
514958,514974,6.47
515066,514990,5.37
515083,514990,3.197
514132,514992,5.88
514329,514992,5.701
515445,514994,2.538
515446,514994,5.387
515679,515004,4.446
515695,515004,3.231
515545,515027,3.638
515557,515027,2.366
515263,515028,1.914
515264,515028,2.183
514873,515029,1.449
515030,515029,0.6
515084,515030,1.849
515297,515030,5.453
514623,515031,4.028
515032,515031,1.166
515069,515032,0.983
515466,515032,6.236
515034,515033,0.283
515085,515033,0.383
514777,515035,2.173
514995,515035,0.383
515136,515056,3.521
515153,515056,0.924
514570,515057,5.628
514877,515057,6.028
514814,515058,5.27
514918,515058,1.166
515029,515067,1.383
515133,515067,2.273
515231,515068,4.446
515232,515068,9.108
514956,515069,1.549
515099,515069,15.578
515299,515071,4.628
515729,515071,7.094
514929,515072,1.149
515057,515072,1.741
515546,515082,2.331
516120,515082,7.411
515391,515083,2.473
515392,515083,0.141
515295,515084,0.283
515296,515084,0.424
515134,515085,0.524
515135,515085,0.724
515201,515086,4.404
515202,515086,1.566
516064,515087,1.866
516147,515087,20.762
515393,515099,1.166
515434,515099,3.263
515223,515100,12.898
515233,515100,3.221
515117,515101,1.507
515150,515101,0.783
514893,515102,2.397
515035,515102,0.441
515105,515104,1.124
515240,515104,3.821
514713,515105,3.863
514919,515105,3.321
514795,515116,2.597
515065,515116,2.749
515219,515132,6.146
515220,515132,0.4
515149,515135,3.88
515222,515135,2.449
514894,515138,2.231
515137,515138,3.456
514636,515149,9.933
514904,515149,2.097
515224,515150,3.904
515237,515150,1.49
515088,515151,3.614
515265,515151,0.624
515340,515159,3.714
515341,515159,2.997
515317,515161,1.631
515437,515161,0.283
515300,515179,0.741
515524,515179,9.908
515238,515180,3.58
515301,515180,16.292
515252,515184,0.883
515267,515184,3.014
515378,515186,1.166
515396,515186,0.949
515394,515201,1.141
515420,515201,2.114
515249,515203,6.194
515250,515203,3.28
514878,515204,2.49
515138,515204,0.766
515479,515222,2.107
515480,515222,1.89
515576,515224,3.263
515589,515224,13.205
515933,515232,9.94
516353,515232,6.311
515468,515233,2.49
515482,515233,2.963
515315,515235,0.866
515316,515235,0.666
515352,515237,1.341
515375,515237,5.404
514905,515238,4.404
515251,515238,1.19
514974,515239,2.173
515161,515239,8.815
514946,515240,4.487
515318,515240,1.531
515875,515249,2.014
515876,515249,1.79
515532,515250,1.673
515549,515250,16.668
515181,515251,7.66
515435,515251,8.143
515160,515253,2.614
515204,515253,0.483
515313,515263,5.946
515390,515263,5.111
515495,515264,0.741
515512,515264,6.853
515561,515267,1.383
515562,515267,0.2
515230,515285,1.349
515559,515285,5.694
515314,515297,1.207
515363,515297,0.683
515456,515299,0.441
515483,515299,2.88
515697,515301,3.031
515775,515301,4.038
514545,515302,9.198
515271,515302,5.68
514567,515314,11.181
515285,515314,4.763
515364,515316,3.09
515365,515316,0.141
515103,515317,2.556
515286,515317,0.983
515410,515318,0.683
515448,515318,4.88
514564,515327,6.718
515389,515327,2.614
515284,515328,0.3
515312,515328,1.424
515098,515329,2.249
515116,515329,4.263
514992,515339,2.973
515070,515339,3.638
515469,515341,3.838
515484,515341,5.604
515329,515362,0.383
515455,515362,4.304
515419,515363,1.049
515433,515363,1.366
515266,515365,1.124
515377,515365,0.283
515851,515375,3.831
515852,515375,0.141
515353,515377,0.524
515395,515377,0.383
515104,515379,3.987
515332,515379,0.483
514991,515383,17.51
515339,515383,0.441
515328,515389,1.249
515362,515389,9.86
515763,515390,4.421
515813,515390,5.136
515627,515391,2.073
515646,515391,0.441
515408,515395,0.824
515436,515395,1.966
515485,515396,0.341
515658,515396,4.204
514331,515397,12.244
515409,515397,2.766
515016,515410,4.246
515411,515410,1.831
515254,515411,3.746
515507,515411,2.09
515632,515422,11.447
515672,515422,1.224
514815,515423,5.287
515330,515423,2.331
514610,515424,6.76
514712,515424,5.104
515558,515433,5.536
515575,515433,4.887
515621,515436,0.783
515649,515436,1.049
515447,515437,2.397
515515,515437,6.828
515943,515446,0.383
515980,515446,1.531
515444,515456,0.141
515513,515456,5.294
515505,515466,1.407
515560,515466,16.288
515530,515477,0.983
515611,515477,4.204
515629,515480,1.69
515647,515480,1.507
515755,515483,1.266
516022,515483,20.728
514907,515486,6.287
515424,515486,3.621
515302,515506,2.431
515331,515506,2.78
515439,515507,1.507
515603,515507,0.583
516177,515512,6.06
516178,515512,3.173
515379,515515,2.014
515438,515515,0.783
515221,515523,3.214
515374,515523,2.056
515964,515524,25.279
515965,515524,14.861
515478,515531,1.99
515574,515531,1.507
515648,515532,1.673
515680,515532,32.082
515423,515533,1.449
515534,515533,0.741
515514,515534,1.849
515551,515534,0.724
515465,515547,0.7
515548,515547,0.541
517032,515549,0.1
517423,515549,27.381
515397,515550,9.843
515708,515550,1.066
515784,515557,3.763
515834,515557,1.666
515587,515559,1.39
516047,515559,10.008
515590,515562,2.331
515591,515562,2.19
515705,515574,9.318
515717,515574,9.133
515786,515575,0.624
515850,515575,2.931
515523,515587,0.5
515628,515587,1.349
516019,515611,4.463
516020,515611,1.466
515058,515613,12.83
515102,515613,3.221
514957,515622,8.108
515634,515622,1.831
515773,515629,3.863
515796,515629,4.028
515978,515631,28.138
515979,515631,22.189
515650,515634,0.7
515661,515634,2.638
515239,515635,4.58
515651,515635,3.563
515678,515646,0.1
515694,515646,0.441
515787,515647,0.283
515797,515647,4.704
515696,515648,15.561
515798,515648,22.035
515671,515649,2.714
515730,515649,0.707
515342,515658,6.753
515659,515658,0.1
515660,515659,3.856
515673,515659,3.221
515944,515660,5.094
515995,515660,0.724
515836,515661,0.807
515896,515661,2.514
515790,515672,1.366
515791,515672,0.983
517820,515680,5.794
517821,515680,1.066
515550,515682,11.023
515613,515682,3.704
515533,515684,2.273
515685,515684,1.349
514546,515686,5.546
514879,515686,10.288
515741,515694,0.624
515742,515694,3.421
516021,515695,2.114
516038,515695,0.683
516234,515696,10.023
516486,515696,5.318
515376,515697,4.156
515707,515697,5.511
516485,515705,2.29
516772,515705,6.477
515670,515707,3.638
515853,515707,4.428
515486,515719,2.473
515622,515719,2.873
515765,515730,1.549
515789,515730,3.78
515253,515731,5.187
515633,515731,5.518
516046,515742,2.273
516063,515742,1.066
515892,515755,3.49
515893,515755,9.598
515907,515762,0.483
515951,515762,0.783
515762,515763,9.998
515925,515763,11.412
515788,515765,9.574
515844,515765,8.777
515754,515774,0.383
515764,515774,0.141
515994,515775,0.1
516003,515775,0.483
515298,515787,7.467
515814,515787,6.346
516039,515789,0.2
516051,515789,1.083
515915,515790,1.39
515916,515790,7.918
514858,515792,9.033
515635,515792,3.397
516132,515796,1.366
516169,515796,0.341
516145,515797,1.166
516146,515797,2.056
516158,515813,10.698
516168,515813,1.814
515630,515814,3.97
515934,515814,4.38
515960,515834,0.441
515992,515834,3.021
515792,515836,2.556
515897,515836,3.163
515932,515850,1.649
515977,515850,2.014
516222,515851,1.124
516233,515851,3.556
515935,515853,2.114
515942,515853,3.997
515718,515877,7.743
515878,515877,2.68
516048,515892,24.525
516672,515892,12.737
516702,515893,0.1
516712,515893,6.636
515506,515895,3.738
515894,515895,2.107
516135,515897,3.056
516776,515897,11.93
515619,515907,2.383
515849,515907,1.266
515952,515915,0.907
516025,515915,0.483
516621,515916,8.025
516918,515916,5.636
515684,515917,2.556
515918,515917,0.341
515467,515934,5.687
516010,515934,1.066
515877,515936,3.421
516024,515936,7.077
515681,515942,3.138
515936,515942,2.29
516190,515944,1.607
516281,515944,2.049
515090,515945,9.55
515683,515945,5.853
515547,515962,4.511
515706,515962,3.097
515612,515963,3.456
515743,515963,6.087
517276,515965,1.973
517285,515965,1.107
515993,515977,0.483
516121,515977,7.418
518490,515978,0.683
518536,515978,0.141
517913,515979,5.053
518035,515979,4.887
516084,515980,0.383
516223,515980,1.549
515731,515981,2.473
515945,515981,1.507
516240,515992,0.1
516246,515992,1.856
516040,515995,2.938
516066,515995,3.597
516023,516003,25.532
516049,516003,0.924
515481,516010,6.118
516092,516010,2.19
515799,516012,4.67
515981,516012,2.938
517373,516023,0.624
518043,516023,13.185
516052,516025,6.825
516065,516025,19.582
516083,516038,11.761
516093,516038,0.424
516091,516047,0.724
516160,516047,9.043
516133,516051,5.497
516148,516051,0.624
516533,516052,1.449
516534,516052,17.089
516011,516053,1.607
516041,516053,0.1
516159,516063,5.321
516268,516063,16.092
516373,516066,1.89
516374,516066,0.483
515835,516081,6.918
516099,516081,0.341
515407,516082,8.184
516209,516082,6.536
517058,516083,8.404
517074,516083,0.541
515962,516091,1.324
516081,516091,1.307
515588,516092,5.436
516082,516092,3.714
516067,516100,0.883
516101,516100,1.249
516073,516101,0.907
516134,516101,1.283
515800,516108,6.884
515946,516108,3.256
516584,516121,2.256
516600,516121,2.073
516179,516134,4.131
516242,516134,4.763
516180,516135,4.404
516327,516135,2.638
516297,516146,4.536
516298,516146,0.283
516200,516148,1.849
516236,516148,4.687
517053,516158,8.067
517054,516158,11.267
516633,516159,1.473
516654,516159,1.107
516852,516160,3.938
516926,516160,2.956
516267,516168,1.59
516308,516168,5.418
516197,516169,11.657
516198,516169,2.049
516609,516177,0.641
516632,516177,4.397
516296,516178,5.577
516309,516178,3.356
516108,516180,6.004
516377,516180,5.346
515383,516188,9.881
516189,516188,1.307
515963,516189,5.928
516269,516189,7.253
515682,516190,5.594
516201,516190,2.149
516199,516200,5.587
516371,516200,1.624
516100,516201,3.68
516210,516201,4.087
516335,516209,1.849
516721,516209,13.788
516012,516211,3.638
516272,516211,1.973
516072,516223,6.111
516235,516223,0.283
516555,516233,3.828
516556,516233,2.514
516248,516235,2.914
516249,516235,0.241
516359,516236,2.38
516372,516236,2.29
515669,516240,6.667
516241,516240,0.341
516231,516241,1.69
516259,516241,2.131
516612,516242,6.911
516622,516242,1.207
516122,516243,1.29
516211,516243,0.241
516270,516248,1.607
516311,516248,2.231
516260,516249,0.3
516271,516249,0.341
516422,516259,3.214
516452,516259,3.156
515917,516261,3.324
516191,516261,2.19
516336,516269,1.607
516418,516269,2.09
516247,516270,15.454
516299,516270,3.697
516300,516271,0.441
516301,516271,1.631
516161,516280,1.449
516188,516280,4.228
516430,516281,2.597
516446,516281,0.1
516310,516298,1.624
516324,516298,4.446
516337,516300,0.783
516356,516300,0.907
516325,516301,0.924
516443,516301,1.007
516053,516302,2.731
516225,516302,2.231
516674,516308,2.897
516675,516308,4.363
516287,516310,0.4
516354,516310,4.497
516493,516311,0.966
516506,516311,6.246
516671,516324,10.491
516676,516324,1.824
515774,516335,5.597
516280,516335,3.507
516232,516336,1.349
516355,516336,2.814
516383,516354,0.5
516538,516354,7.35
516454,516359,1.124
516487,516359,6.87
516192,516360,4.314
516396,516360,3.58
516376,516361,0.724
516585,516361,6.618
516495,516371,2.073
516496,516371,8.236
516444,516373,1.973
516445,516373,4.214
516404,516376,1.266
516456,516376,4.58
516123,516377,4.328
516378,516377,2.88
515686,516384,16.268
516361,516384,1.507
516360,516395,2.09
516403,516395,0.3
516384,516396,1.507
516432,516396,2.473
515719,516397,6.953
516326,516397,2.914
516401,516402,5.36
516424,516402,3.149
516338,516410,0.666
516402,516410,2.331
516433,516419,1.407
516434,516419,1.224
515961,516422,5.584
516423,516422,0.5
516050,516424,8.601
516358,516424,1.673
515895,516431,5.663
516395,516431,1.79
516614,516432,5.653
516638,516432,7.253
516397,516434,1.066
516470,516434,3.497
516392,516443,0.807
516453,516443,0.824
516631,516452,4.58
516658,516452,4.921
516467,516453,0.866
516507,516453,0.624
516526,516454,6.028
516602,516454,10.767
516261,516455,2.09
516447,516455,1.783
516419,516456,1.59
516508,516456,0.1
516149,516469,5.111
516431,516469,1.907
516558,516470,0.2
516567,516470,0.241
517103,516487,1.714
517104,516487,3.546
516601,516495,3.473
516611,516495,0.624
516288,516497,2.931
516566,516497,4.163
516393,516507,5.787
516547,516507,1.19
517683,516534,8.94
517699,516534,3.214
516677,516538,1.39
516690,516538,1.407
516468,516547,4.963
516634,516547,0.583
516375,516548,3.421
516469,516548,1.831
516774,516555,6.663
516792,516555,1.549
516610,516556,2.673
516722,516556,2.431
516568,516558,1.424
516586,516558,3.056
516243,516566,5.736
516604,516566,8.933
516620,516584,0.1
516701,516584,7.567
516759,516600,4.07
516760,516600,1.366
516410,516601,3.097
516557,516601,0.483
517436,516602,6.046
517437,516602,2.397
516497,516603,4.346
516662,516603,6.384
516908,516604,3.821
516919,516604,0.524
516660,516611,1.69
516661,516611,14.564
516801,516612,1.749
516802,516612,9.336
516636,516613,3.314
516703,516613,6.725
516613,516622,2.514
516623,516622,10.281
516979,516632,2.373
517030,516632,0.283
516659,516634,0.683
516691,516634,0.583
516357,516635,0.824
516394,516635,1.166
516883,516636,0.966
516899,516636,1.59
516670,516654,1.49
516740,516654,3.756
516302,516655,4.438
516673,516655,1.066
516835,516658,3.704
517029,516658,2.19
516713,516660,6.411
516723,516660,7.95
516994,516662,0.3
517006,516662,5.06
517351,516671,6.477
517383,516671,0.241
516603,516673,1.673
516704,516673,5.197
516619,516674,1.649
516758,516674,3.414
516988,516675,2.214
517052,516675,3.18
516762,516677,2.656
516773,516677,1.949
516728,516691,6.456
516741,516691,1.366
516655,516703,3.004
516749,516703,1.49
517177,516704,2.573
517213,516704,5.687
517352,516712,0.241
517353,516712,3.78
516895,516722,15.937
516906,516722,2.88
517176,516723,4.536
517188,516723,3.073
516573,516739,2.049
516757,516739,1.931
516893,516740,1.607
516961,516740,1.824
516836,516741,1.29
516853,516741,0.3
516854,516749,1.349
516855,516749,7.836
516748,516757,0.666
516799,516757,2.431
516739,516758,3.514
516830,516758,10.098
517099,516759,5.753
517155,516759,21.279
517019,516772,9.084
517020,516772,9.591
516844,516773,2.856
517021,516773,5.66
516250,516775,6.701
516729,516775,0.766
516905,516792,3.356
516917,516792,0.924
516720,516800,2.756
517080,516800,4.914
516897,516801,1.79
516898,516801,3.663
517684,516802,0.241
517700,516802,8.177
516637,516838,2.556
516825,516838,0.2
516417,516852,7.625
516867,516852,4.887
516882,516853,3.214
516896,516853,1.107
516981,516854,0.983
516982,516854,1.466
516775,516856,1.107
516857,516856,1.366
516824,516857,3.321
517007,516857,0.241
516845,516859,4.121
516869,516859,1.849
516800,516867,8.301
517224,516867,1.69
516940,516883,2.173
516953,516883,5.253
516761,516894,1.466
516904,516894,1.466
518175,516895,12.312
518176,516895,1.107
516963,516896,5.753
516992,516896,6.794
517211,516898,11.515
517212,516898,0.641
517022,516905,2.024
517057,516905,2.231
517102,516906,0.341
517130,516906,5.96
516980,516918,1.224
516993,516918,0.824
516856,516919,3.297
516954,516919,2.307
516539,516920,5.394
516548,516920,4.746
517210,516926,4.37
517223,516926,3.821
516859,516927,1.807
516928,516927,0.724
516494,516939,4.904
516907,516939,0.941
517090,516940,7.65
517105,516940,3.946
517129,516961,1.224
517174,516961,0.783
516858,516964,1.549
516927,516964,2.756
517043,516980,3.238
517059,516980,4.463
517122,516982,0.441
517138,516982,0.341
517060,516983,2.69
517061,516983,1.949
516925,516989,0.907
517079,516989,1.549
516868,516991,6.546
517042,516991,9.718
517374,516992,0.383
517403,516992,1.324
517404,517006,3.721
517405,517006,4.446
516983,517007,3.928
517023,517007,4.963
516920,517008,1.407
516964,517008,3.58
517894,517020,9.074
517895,517020,15.295
517175,517021,0.441
517186,517021,4.146
516991,517022,1.849
517031,517022,4.611
517055,517030,2.29
517195,517030,4.604
517120,517052,0.966
517184,517052,0.983
518024,517054,0.966
518034,517054,0.1
517271,517055,0.241
517272,517055,0.2
517885,517058,2.514
517886,517058,30.298
517331,517060,1.549
517340,517060,4.404
516838,517061,4.104
517189,517061,1.166
516990,517079,4.38
517154,517079,4.87
516894,517100,1.949
517101,517100,1.3
517056,517101,2.731
517121,517101,4.304
517242,517103,0.383
517243,517103,3.338
517438,517105,2.49
517439,517105,3.563
517600,517130,2.314
517601,517130,3.214
516312,517131,6.753
516884,517131,1.424
516455,517139,1.424
516574,517139,2.449
517008,517140,1.873
517131,517140,3.463
517239,517154,1.107
517372,517154,3.356
517253,517174,1.807
517254,517174,4.911
517187,517175,0.641
517275,517175,4.187
517298,517177,8.701
517299,517177,7.477
517295,517184,1.366
517350,517184,3.021
517451,517188,3.556
517452,517188,3.714
517139,517189,10.815
517279,517189,1.149
516989,517195,3.856
517273,517195,0.883
516224,517197,10.774
516939,517197,5.311
517462,517210,3.373
517711,517210,6.918
518162,517211,0.683
518166,517211,3.138
517685,517213,7.211
517686,517213,3.48
517363,517224,2.256
517712,517224,14.802
517166,517225,0.583
517185,517225,0.524
517089,517239,1.549
517240,517239,0.2
516837,517241,7.994
517233,517241,0.241
517277,517242,4.811
517278,517242,6.946
517140,517244,1.024
517245,517244,1.866
517234,517245,6.228
517312,517245,1.749
517416,517253,2.738
517498,517253,10.115
517400,517254,2.731
517585,517254,0.766
517178,517255,2.397
517385,517255,1.531
517296,517272,14.478
517547,517272,8.143
517232,517273,2.897
517297,517273,5.153
517100,517274,3.08
517284,517274,0.5
517311,517275,10.318
517463,517275,1.124
517434,517276,10.767
517435,517276,4.704
517638,517277,1.449
517639,517277,3.031
517332,517279,0.624
517365,517279,5.277
517286,517285,0.241
517833,517285,28.822
517197,517287,5.387
517241,517287,0.524
517300,517288,0.966
517424,517288,2.697
517421,517295,0.424
517422,517295,3.08
518435,517296,2.573
518436,517296,10.574
517667,517297,1.831
517697,517297,2.131
517935,517299,7.301
517949,517299,2.773
517196,517311,9.984
517364,517311,3.256
516962,517330,3.249
517274,517330,2.49
517255,517332,3.163
517341,517332,4.038
517510,517351,5.528
517511,517351,1.707
517668,517353,5.743
517669,517353,6.718
517384,517383,2.797
517402,517383,1.907
517288,517385,3.946
517464,517385,1.773
517244,517392,5.794
517453,517392,2.614
517294,517399,4.038
517398,517399,3.238
517575,517402,0.949
518025,517402,19.441
517521,517403,0.824
517522,517403,2.231
517632,517405,0.1
517640,517405,1.266
517415,517416,1.107
517428,517416,42.589
517399,517421,1.224
517449,517421,5.07
518524,517423,0.2
518537,517423,0.1
517392,517424,1.973
517429,517424,2.69
518359,517434,1.79
518360,517434,4.773
517801,517435,8.474
517819,517435,0.941
517969,517436,3.728
517979,517436,6.911
517617,517437,10.081
517624,517437,3.131
517648,517438,2.531
517659,517438,4.904
517846,517449,9.55
517847,517449,5.87
517781,517452,1.024
517782,517452,2.497
517586,517453,2.756
517605,517453,8.267
517548,517463,7.084
517560,517463,1.066
517603,517464,2.073
517604,517464,3.714
517476,517475,1.024
517520,517475,0.441
518131,517498,4.604
518139,517498,1.166
517225,517510,1.724
517401,517510,0.724
517614,517511,2.497
517658,517511,1.914
516635,517512,19.238
517287,517512,2.938
517576,517522,0.283
517602,517522,3.628
517870,517547,11.191
517871,517547,11.291
517630,517560,7.46
517647,517560,4.387
517635,517575,1.973
517636,517575,16.212
517450,517576,1.807
517591,517576,3.656
517475,517585,4.728
517623,517585,2.731
517702,517586,1.324
517850,517586,3.538
517615,517591,1.707
517631,517591,4.894
517698,517600,8.036
517757,517600,2.114
517862,517601,9.633
517863,517601,10.481
517896,517602,0.383
517992,517602,5.653
517950,517604,2.514
517951,517604,2.066
518201,517605,2.656
518208,517605,1.024
517512,517616,8.484
517637,517616,3.156
518275,517617,1.124
518276,517617,4.428
517727,517623,5.446
517861,517623,0.841
517927,517624,3.314
517928,517624,6.187
517616,517631,4.021
517670,517631,23.952
517780,517637,0.624
517810,517637,0.766
517747,517638,6.953
517758,517638,0.4
517701,517640,0.241
517738,517640,2.938
517978,517647,1.066
517991,517647,3.114
517817,517658,2.497
517818,517658,7.601
517682,517667,1.807
517768,517667,5.911
518099,517668,3.87
518100,517668,2.956
518268,517685,4.338
518277,517685,3.621
517892,517697,0.766
517893,517697,4.98
517958,517699,0.283
517959,517699,3.563
518371,517700,3.197
518376,517700,2.014
517872,517711,2.473
517873,517711,0.866
517778,517712,0.2
517790,517712,8.443
517849,517738,2.214
517970,517738,0.4
518239,517747,4.373
518240,517747,1.773
518161,517768,1.307
518195,517768,11.908
518012,517769,3.056
518101,517769,6.008
516711,517778,13.727
517800,517778,4.17
518000,517800,2.107
518329,517800,4.963
518229,517801,5.211
518410,517801,4.263
517848,517810,0.2
517864,517810,0.383
518369,517818,5.036
518370,517818,4.787
517737,517821,7.918
517874,517821,1.166
518976,517833,4.38
518977,517833,6.825
518213,517847,0.524
518214,517847,6.287
517769,517848,10.133
517865,517848,1.349
517980,517850,2.331
518054,517850,3.056
517924,517861,2.714
518327,517861,8.508
517915,517865,9.05
517926,517865,0.483
518788,517871,1.107
518804,517871,5.146
517977,517872,7.311
518200,517872,8.015
518069,517885,20.114
518070,517885,22.372
520654,517886,13.778
520655,517886,1.631
518300,517893,5.997
518301,517893,6.787
517914,517896,1.914
517925,517896,2.573
518572,517915,2.231
518579,517915,3.956
518398,517928,0.483
518411,517928,1.124
518117,517935,1.524
518118,517935,1.166
518177,517969,2.066
518191,517969,4.138
518006,517970,2.956
518007,517970,4.546
518554,517977,13.378
518571,517977,4.104
518145,517980,4.987
518151,517980,2.29
518165,517991,3.297
518189,517991,0.1
518127,517992,4.238
518132,517992,3.338
517330,518000,8.833
518053,518000,9.333
518071,518006,1.349
518143,518006,0.483
518144,518007,4.121
518378,518007,5.236
518651,518025,3.18
518975,518025,7.46
518086,518043,6.718
518266,518043,0.541
517779,518053,7.043
518196,518053,1.049
517851,518054,4.321
518087,518054,2.231
517791,518087,5.946
518180,518087,2.331
518305,518099,7.425
518314,518099,0.341
518315,518100,8.201
518316,518100,5.046
518388,518101,3.356
518397,518101,2.756
518317,518127,3.663
518318,518127,11.871
518215,518139,18.661
518216,518139,9.777
518178,518143,4.587
518179,518143,1.831
518349,518151,3.021
518350,518151,2.79
517811,518152,4.08
517971,518152,2.514
518250,518165,7.767
518263,518165,2.338
518251,518177,2.697
518267,518177,1.266
518468,518178,3.397
518549,518178,4.521
517606,518180,9.874
518278,518180,2.249
519227,518195,0.949
519320,518195,0.1
518261,518196,10.205
518262,518196,2.014
518217,518206,14.154
518265,518206,4.17
518303,518207,3.456
518313,518207,6.367
518228,518213,0.141
518249,518213,16.592
519898,518215,8.415
519912,518215,10.243
518604,518239,2.09
518632,518239,1.39
518826,518250,6.811
518827,518250,10.781
519118,518261,1.631
519119,518261,2.938
518358,518262,1.89
518395,518262,12.888
518264,518263,1.307
518294,518263,6.66
518190,518264,2.197
518206,518264,3.687
518207,518265,2.39
518284,518265,3.356
518306,518266,7.925
518338,518266,3.163
518374,518267,1.224
518375,518267,0.283
518307,518268,1.849
518377,518268,8.925
518514,518277,3.804
518565,518277,11.198
518319,518278,5.687
518451,518278,1.99
518895,518301,2.256
518921,518301,8.025
518085,518303,4.811
518304,518303,3.873
518396,518304,0.1
518409,518304,1.466
518630,518305,0.1
518639,518305,3.463
518706,518306,1.549
518728,518306,3.721
518347,518314,3.338
518348,518314,4.038
519300,518318,7.808
519301,518318,1.19
518152,518319,2.673
518361,518319,1.066
518302,518327,0.241
518328,518327,0.741
518373,518328,1.766
518437,518328,3.78
518337,518329,2.756
518601,518329,5.946
518458,518338,2.897
518459,518338,1.59
518663,518348,10.098
518671,518348,0.541
518068,518358,4.453
518407,518358,0.541
518779,518360,2.456
518789,518360,0.683
518209,518361,2.28
518399,518361,0.724
518704,518370,3.78
518711,518370,8.96
518534,518373,4.538
518535,518373,0.141
518513,518376,0.683
518527,518376,2.431
518478,518377,2.09
518564,518377,5.17
518515,518378,1.79
518550,518378,11.398
518493,518388,6.287
518503,518388,6.353
518408,518407,4.056
518752,518407,13.437
518488,518408,1.549
518589,518408,3.68
518489,518409,7.025
518511,518409,2.88
518561,518410,0.641
518562,518410,1.766
518494,518411,2.573
518495,518411,1.024
518545,518435,2.697
518546,518435,0.966
518862,518436,10.623
519193,518436,3.897
518293,518437,13.447
518751,518437,7.984
518590,518451,5.004
518591,518451,2.19
518512,518459,1.224
518526,518459,1.29
